Handle,Title,"Body (HTML)",Vendor,Type,Tags,Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item",Status
gibson-2017-modern-les-paul-axcess-custom-gh-ebony-477,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/faf30c22897b92e4e9a9c47be15d68b5.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-modern-les-paul-axcess-custom-gh-ebony-477,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/609ffb9261793fca6c5baa86cdfea417.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-modern-les-paul-axcess-custom-gh-ebony-477,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/f8d019a56a6c733533c69e83db460ead.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-sg-standard-t-electric-guitar-heritage-cherry-497,"Gibson 2017 SG Standard T Electric Guitar - Heritage Cherry","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>2017 SG Standard is the forerunner of the new SG range</li><li>Keeps the typical double-horned mahogany body</li><li>Top quality mahogany neck with a Slim Taper profile</li><li>Thicker rosewood fingerboard offers deeper tone</li><li>Fitted with '57 Classic humbucker pickups</li><li>Chrome Tune-o-matic bridge and aluminium Stop Bar tailpiece</li><li>Locking Grover tuners provide total accuracy</li><li>Self-lubricating tektoid nut enhances sustain</li><li>Includes Gibson hardshell case for added protection</li></ul><p>In 1961 when the original SG was born, it was initially designed to be a replacement for the Les Paul. Unlike the Les Paul, the SG has a double cutaway, innovative for its time, and it was met with instant fame. The 2017 SG Standard Traditional model remains the leader of the modern SG range, combining quintessential SG sound and appearance with up-to-date appointments and playing feel.</p><h3>BODY</h3><p>The most recognisable feature of the Gibson SG is its double-horned cutaway body, a feature which made it stand out among previous Gibson guitars at the time of its creation. In line with history, the 2017 SG Standard T body is constructed from mahogany, a popular choice of tonewood for the Gibson luthiers thanks to its superb sound delivery.</p><h3>NECK</h3><p>A single-piece mahogany neck is securely joined to the body via a traditional Mortis and Tenon joint using the most reliable Franklin Titebond 50 adhesive. The neck is shaped to the Slim Taper profile, offering faster, more comfortable playability.</p><p>The neck is topped with a 12 inch radius rosewood fingerboard with 22 frets, all are readily available thanks to the body's double cutaway. The rosewood is thicker than usual, contributing to the overall sonic depth of the SG. The frets are also decorated with traditional white trapezoid inlays to guide you. Gibson have included a Tektoid nut that is self-lubricating for a better return to pitch and improved sustain.</p><h3>CLASSIC HUMBUCKERS</h3><p>The 2017 SG Standard T is kitted out with a pair of '57 Classic humbucker pickups powered by the outstanding Alnico II magnets. As soon as you plug in and play, the two humbuckers work relentlessly together to give you that classic PAF-style Gibson tone.</p><p>As with many Gibson models, the 2017 SG Standard T features the four-knob control setup for rhythm and lead Volume and Tone. The knobs have classic black tophats and are accompanied by a 3-way pickup toggle switch.</p><h3>HARDWARE AND FINISH</h3><p>The headstock has a traditional appearance, with a black and white bell truss rod cover with """"SG"""" stamped on, alongside the usual Gibson logo decal and crown. For total tuning accuracy, the SG is equipped with locking Grover Kidney-button tuners with a precise 14:01 gear ratio.</p><p>The body is fitted with a traditional chrome-plated aluminium Tune-o-Matic bridge and an aluminium Stop Bar tailpiece for exceptional sustain and resonance.</p><p>The 2017 SG Standard T model features a smaller teardrop-style black pickguard, similar to that found on the models released throughout the early 1960s' SGs. To enable the owner to keep the SG well looked after, Gibson include a hardshell brown case with the purchase, as well as a strap and polishing cloth to get you performance-ready right away.</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,497-497-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/49813010dc79832157905cd7654c0ca9.jpeg,1,,FALSE,"Gibson 2017 SG Standard T Electric Guitar - Heritage Cherry","Gibson 2017 SG Standard T Electric Guitar - Heritage Cherry",,,,,,,,,,,,,,,Kg,,,active
gibson-2017-sg-standard-t-electric-guitar-heritage-cherry-497,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/bccaf4c29199b9be2238d13cdd5429d7.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-sg-standard-t-electric-guitar-heritage-cherry-497,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/cb779276f5a4b7b70f23d6330bb93746.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-sg-standard-t-electric-guitar-heritage-cherry-497,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/1a5aaa04912d5cb7fdbd30994815a1f2.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-sg-standard-t-electric-guitar-heritage-cherry-497,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/c3ec545629618dcb07593d5e2e226d4f.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-sg-standard-t-electric-guitar-heritage-cherry-497,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/82428bab55f2cb30e63b7969d4b93809.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-sg-standard-t-electric-guitar-heritage-cherry-497,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/b7637d0ff7f08241a555dbbb7957828e.jpeg,7,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-sg-standard-t-electric-guitar-heritage-cherry-497,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/6d3d00ec15edbc6e33b1086792175968.jpeg,8,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-t-electric-guitar-vintage-sunburst-438,"Gibson 2017 Firebird T Electric Guitar - Vintage Sunburst","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Traditional Firebird model revamped for 2017</li><li>Body constructed entirely from mahogany</li><li>Smooth mahogany/walnut neck with comfortable Slim Taper profile</li><li>22-fret fingerboard made from thicker rosewood</li><li>Kitted out with Mini Humbucker pickups</li><li>Chrome Tune-o-matic bridge and aluminium Stop Bar tailpiece</li><li>Fitted with unique, precise Steinberger gearless tuners</li><li>Self-lubricating tektoid nut enhances sustain</li><li>Comes with a brown Firebird hardshell case</li></ul><p>After the huge success of Gibson's semi-hollow and hollowbody guitars they decided to have a bash at creating some solidbody models. One of the first solidbody guitars became an overnight success much to Gibson's surprise, and this was the now renowned Firebird. This astonishing guitar was the brainchild of car designer Ray Dietrich who worked alongside Ted McCarty (the then Gibson President). With its unique shape derived from car tailfins, this new Gibson was a revolution, and the 2017 Traditional rendition keeps many of the original historic features with some added new and exclusive appointments.</p><h3>BODY</h3><p>Unlike guitars at the time of its birth in the early 1960s, the Firebird had a reverse-style body and a longer right horn, which it retains today. The neck-through-body is constructed from mahogany, a preferred tonewood for Gibson. The mahogany body feels lightweight and comfortable, reducing fatigue especially for performers and live musicians.</p><h3>NECK</h3><p>As mentioned, the 2017 Firebird T has a neck-through-body construction, which boosts sustain and grants full access to all the frets, even the upper registers. The neck is made up of mahogany and walnut and shaped to the classic Firebird Slim Taper profile for a faster, more comfortable playing feel in the hand of a modern guitarist.</p><p>The neck is topped with a thicker rosewood fingerboard providing you with 22 frets to enjoy. The use of this thicker rosewood boosts tonal depth produced by the guitar for a high quality sound output. Gibson have fitted a Tektoid nut that is self-lubricating for a better return to pitch and improved sustain.</p><h3>ELECTRONICS</h3><p>The 2017 Firebird T is equipped with a pair of Mini Humbucker pickups, with one in the neck position and another in the bridge position. The original Firebirds were also fitted with this superb pickup duo, and the 2017 version will still deliver those PAF-style authentic Gibson tones.</p><p>Featuring the usual controls for rhythm and lead Volume and Tone and a 3-way toggle pickup switch, you can shape your tone to suit your playing needs. Each control has a black tophat with a silver insert, complementing the body finish.</p><h3>HARDWARE AND FINISH</h3><p>The Firebird T headstock is directly fitted with the exceptional Steinberger Gearless tuning keys set to a 40:01:00 gear ratio. Their rare design and precise ratio ensure consistency in tuning each string as well as improving the overall sustain.</p><p>To further boost sustain and resonance there is a traditional chrome-plated aluminium Tune-o-Matic bridge and an aluminium Stop Bar tailpiece.</p><p>To protect and complement the body's smooth hi-gloss 90 sheen lacquer finish is a 3-ply white Firebird pickguard with the quintessential gold Firebird on it. To enable the guitarist to look after this wonderful guitar as best as possible, Gibson include a brown Firebird hardshell case, premium strap and polishing cloth.</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,438-438-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/fb9aa505ad613e1b714e74170a2b4f40.jpeg,1,,FALSE,"Gibson 2017 Firebird T Electric Guitar - Vintage Sunburst","Gibson 2017 Firebird T Electric Guitar - Vintage Sunburst",,,,,,,,,,,,,,,Kg,,,active
gibson-2017-firebird-t-electric-guitar-vintage-sunburst-438,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/68a06cf7eaef98a9b42555eff925637b.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-t-electric-guitar-vintage-sunburst-438,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/dffd71b824f5b90da202c0d8c7b174d2.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-t-electric-guitar-vintage-sunburst-438,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/492415bd61e31b0b622ba620545f9f91.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-t-electric-guitar-vintage-sunburst-438,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/51bfb1606371892084f7b37b66724ffe.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-t-electric-guitar-vintage-sunburst-438,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/7ea27901406722cd93647d60a04845f2.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-t-electric-guitar-vintage-sunburst-438,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/5dfc21418700d5c9ca606e479c3bd2f1.jpeg,7,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-firebird-t-electric-guitar-vintage-sunburst-438,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/4358e1e77e289f44eeff720c81c21438.jpeg,8,,,,,,,,,,,,,,,,,,,,,,
prs-se-custom-24-2017-limited-run-electric-guitar-1011,"PRS SE Custom 24 2017 Limited Run Electric Guitar","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Limited edition model boasting premium tonewoods</li><li>Solid mahogany body lays a warm tonal foundation</li><li>Classic double-cutaway body profile with elegantly contoured edges</li><li>Maple neck with wide thin profile maximises playing comfort</li><li>Elegant 24-fret rosewood fingerboard with trademark """"bird"""" inlays</li><li>Equipped with the updated 85/15 """"S"""" dual humbuckers</li><li>Fitted with a PRS-designed tremolo bridge for concise vibrato mastery</li><li>3-way pickup blade switch, master volume and tone control with coil-tap</li><li>Superb model that is perfect for gigging, touring, and recording with</li></ul><p>The PRS SE Custom 24 2017 Limited Run Electric Guitar delivers the exceptional standards of quality we've come to expect from PRS guitars, with some unique features that are exclusive to these limited run editions. Whether you're seeking a trustworthy touring partner, a solid studio workhorse, or are simply seeking an elegant guitar to lay down your chops on, the PRS SE 2017 Custom 24 2017 Limited Run electric guitar offers luxury at an affordable price.</p><h3> Sleek Custom 24 body </h3><p>The SE Custom 24 body is sweetly contoured to providing the perfect playing position when you perform, which is why it's easy to see why professionals love it so much. Constructed from a combination of two fantastic tonewoods this model is both lightweight but packs a punch. Mahogany makes up the back and sides with its deep resounding character, giving the guitar a solid mid to low-end foundation. Married to this is an exotic tonewood that complements the sophisticated aesthetic of the model, whilst enriching the rich timbre produced by the instrument.</p><h3> Slender yet solid neck </h3><p>Fitted firmly and carefully to the body is a gorgeous maple neck. Shaped to the wide-thin profile, the neck offers a comfortable and accommodating feel - perfect for any playing style. Attached to the neck is a sumptuous rosewood fingerboard, home to 24-frets along a very accommodating 25-inch scale length. The maple/rosewood combination ensures a responsive playing feel, with clarity and articulation across the fingerboard.</p><h3> Versatile electronics </h3><p>The SE Custom 24 2017 Limited Edition features a pair of SE 85/15 """"S"""" pickups in the neck and bridge positions, with a volume knob, a push/pull tone control and a 3-way pickup selector switch. The push/pull control allows you to coil tap the humbuckers to get a biting single-coil tone. The 3-way pickup selector switch allows you to individually select either pickup or both simultaneously for a much fuller tone. Whatever style of music you play, the tonal versatility created by this setup has you covered.</p><p>As the name suggests, the SE Custom 24 is fitted with a Floyd Rose 1000 Series locking vibrato bridge. If you're looking to perform some serious fretboard gymnastics then you have everything on hand to make your playing experience as smooth as possible.</p><p>The PRS SE Custom 24 'Floyd' has been designed and built to deliver a hard-wearing guitar that looks as beautiful as it sounds. The smoothness of the body, the fast-playing neck, the ease with which tones full of richness and depth are just a fingertip away, the graceful response of the bridge and the overall solid feel, all come together to create a guitar that is set to became an instant classic.</p></div></div></div>",mysite,guitar,PRS,TRUE,,,,,,,1011-1011-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/d2ab4f2fe1f9b127eae3a579b3fe05d3.jpeg,1,,FALSE,"PRS SE Custom 24 2017 Limited Run Electric Guitar","PRS SE Custom 24 2017 Limited Run Electric Guitar",,,,,,,,,,,,,,,Kg,,,active
